image_name,status,reason,timestamp
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900390941-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900390941-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900390941-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900391613-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900391613-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900360962-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900360962-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900360962-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900361587-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900361587-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900362037-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900362037-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900362037-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900362657-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900362657-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900363114-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900363569-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900364023-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900364483-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900364483-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900364483-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900365111-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900365111-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900365534-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900365534-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900365946-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900365946-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900365946-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900366609-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900366609-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900367228-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900367228-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900367653-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900368074-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900368074-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900368074-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900368686-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900369097-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900369097-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900369535-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900369535-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900369968-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900369968-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900369968-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902816966-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902816966-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902816966-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902817457-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902817457-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902817939-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902818386-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902818386-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902818870-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902818870-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902818870-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902819546-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900392099-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:30
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900392099-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:30
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900392099-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:30
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900392777-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:31
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900392777-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:31
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900392777-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:31
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900393492-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:31
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900393492-02.jpg,KEEP,CATTLE_DETECTED,2026-04-29 11:31:31
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900393492-03.jpg,KEEP,CATTLE_DETECTED,2026-04-29 11:31:31
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900394184-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:31
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900394659-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900395078-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900395078-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900395576-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900395576-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900396046-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900396046-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900396046-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900396699-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900396699-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900397377-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900397377-02.jpg,KEEP,CATTLE_DETECTED,2026-04-29 11:31:33
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900397821-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900397821-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900397821-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900398499-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900398499-02.jpg,KEEP,CATTLE_DETECTED,2026-04-29 11:31:34
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900398968-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900398968-02.jpg,KEEP,CATTLE_DETECTED,2026-04-29 11:31:35
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900399427-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900399892-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900399892-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900400377-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900400377-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900400850-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900400850-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900401288-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900401765-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d390601-2026-02-21-15:00:04-ch-9-6.00MB-raw-1776900401765-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900344375-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900344852-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900345333-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900345813-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900345813-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900345813-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900346447-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900346925-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900346925-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900347406-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900347885-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d399238-2026-02-22-08:00:04-ch-9-6.00MB-raw-1776900347885-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902819546-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:31
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902819974-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:31
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902819974-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:31
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902820401-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902820401-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902820401-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902820881-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902820881-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902821328-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902821328-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902821328-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902821811-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:32
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902822294-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902822294-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902822294-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902822785-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902822785-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902823218-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902823218-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902823710-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:33
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902823710-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902824138-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902824596-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902824596-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902825017-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:34
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902825439-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902825439-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902825897-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902826356-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902826806-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902826806-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902826806-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:35
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902827220-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902827686-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902828176-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902828639-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902829070-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902829489-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902829489-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:36
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902829489-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902829910-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902830332-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902830332-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902830332-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902830952-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902830952-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:37
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902830952-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902831602-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902831602-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902832030-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902832030-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:38
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902832030-03.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:59
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902832652-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:59
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902832652-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:59
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902833080-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:59
VideoWindow-p1-d405745-2026-02-22-20:00:04-ch-8-6.00MB-raw-1776902833080-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:59
VideoWindow-p1-d406601-2026-02-23-01:50:13-ch117-4.00MB-raw-1776902949084-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:31:59
VideoWindow-p1-d406601-2026-02-23-01:50:13-ch117-4.00MB-raw-1776902949084-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:32:00
VideoWindow-p1-d417487-2026-02-23-16:34:52-ch118-4.00MB-raw-1776901255548-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:32:00
VideoWindow-p1-d430391-2026-02-24-15:32:28-ch114-6.00MB-raw-1776903109851-01.jpg,KEEP,CATTLE_DETECTED,2026-04-29 11:32:00
VideoWindow-p1-d430391-2026-02-24-15:32:28-ch114-6.00MB-raw-1776903109851-02.jpg,KEEP,CATTLE_DETECTED,2026-04-29 11:32:00
VideoWindow-p1-d435503-2026-02-25-04:10:24-ch114-4.00MB-raw-1776900553972-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:32:00
VideoWindow-p1-d435503-2026-02-25-04:10:24-ch114-4.00MB-raw-1776900553972-02.jpg,DISCARD,NO_CATTLE,2026-04-29 11:32:00
VideoWindow-p1-d437156-2026-02-25-05:38:27-ch115-4.00MB-raw-1776900446286-01.jpg,DISCARD,NO_CATTLE,2026-04-29 11:32:00
VideoWindow-p1-d437156-2026-02-25-05:38:27-ch115-4.00MB-raw-1776900446286-02.jpg,KEEP,CATTLE_DETECTED,2026-04-29 11:32:00
